,Date,Tweets
337,2020-04-08,"What's your take on Reliance Industries 

#Reliance CMP 1206.40 
52 Weeks High : 1617.80
52 Weeks Low : 875.70 

#ProfitMachine #StockMarket #MarketUpdate #MoneyControl #Nifty #Sensex #BSEIndia"
338,2020-04-08,"Stocks to watch: 
#HUL
#Nestle 
#IPCA lab
#Reliance 
#Apollo hospital 
Disclaimer : Above information is just for educational purpose only
-(2/2)"
339,2020-04-08,hope MS bullish report helps in #reliance reaching 1308 this week... https://t.co/fc1uEjzoAY
340,2020-04-08,"Stockstowatch for the day, of course waiting for #Bhoomi 2.0 confirmations 😎
#Britannia
#hindunilvr
#nestle
#reliance
#wipro
#dabur
#ambuja
Happy Trading ! 
@rakz_27 @ecowiselabs @rakeshkurakula"
341,2020-04-08,"MS on RIL
Co's net debt will fall even if energy &amp; retail demand struggles for 6 mths &amp; asset sales are delayed 
Beyond Covid-19, RIL emerges stronger as competitors face high debt challenges &amp; slow investments
OW, TP cut to R... #RELIANCE #FrontPage"
342,2020-04-08,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
343,2020-04-08,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
344,2020-04-08,#RELIANCE - Reliance buy above 1220 - TradingView - https://t.co/39mHnVXVJv
345,2020-04-07,RT @888maggie888: @BBB_BC @VanHomeShows @CanadaFurnace Best source of victims is at shows @VanHomeShows according to Swindlers #canadafurna…
346,2020-04-07,RT @888maggie888: @julie92051275 Here is another frustrated customer of #canadafurnace #reliance #romaheating whatever company name they ar…
347,2020-04-07,"#Day12 StockAnalysis- #Reliance

Huge buying in Reliance supported by volume. 
This is the 2nd instance in 7 days when it is being bought at a low price with a good delivery volume. https://t.co/40g8QV2JEk"
348,2020-04-07,"#Reliance Horizontal TL BO and 200 EMA BO on hourly chart. Also Ascending Triangle Pattern BO

Waiting for retest of BO level of 1145

Support near 50 EMA which can be used as SL https://t.co/LT67W9emZQ"
349,2020-04-07,"#Reliance 

Already shared yesterday 

Recap of trade https://t.co/PIIWpuilSL"
350,2020-04-07,"#jio  Recharge successful but still plan not activated Pls do needful 
Jio number 9361378055
Reg number 009821456355 #Reliance"
351,2020-04-07,#tata #reliance donate to  #pradhanmantrirelieffund @pmcare but where were @Flipkart @amazon @snapdeal @oppo @vivo @NokiamobileIN @Samsung @airtelindia @VodafoneIN @SonyTV @DishTV_India @HeroMotoCol @YamahaMotorUSA @BajajElectrical and many more company .
352,2020-04-07,"RT @rachitpjain: #Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
353,2020-04-07,"#stocks #reliance #mindtree #bpcl and much more #niftyview #bankniftyview 
#intradaystocks #StocksToTrade #stocksfortomorrow #intraday
Watch and subscribe to our channel for more videos
https://t.co/QSjtQ3eNk7"
354,2020-04-07,"Reliance Actuator Head offers a compact design and allows fast and easy installation.
🔹230V
🔹Good visibility if open or closed
🔹Normally Closed „NC“
🔹Overall width 39 mm
🔹M30x1,5
https://t.co/qs1cuPJRGM

#underfloorheating #ufh #actuator #Reliance https://t.co/n3oZME5p7x"
355,2020-04-07,"#RELIANCE 
Support identified on 12/3 was 795-870
low made on 23/3/ was 875
Now #trading @ 1210 ( 37%)

When right supports aka levels &amp; momentum get married.. this is what happens !! 

Levels identified using #VirginPriceAction when the market madness was in full throttle 🙏🙏 https://t.co/g6MbG6iS0K"
356,2020-04-07,"EB200-29865 Control Solenoid from @BandaiNamcoUS 

https://t.co/LcAaaLBgPn

#industrial #automation #cutlerhammer #siemens #rockwell #pushbutton #plc 
 #generalelectric #fanuc #modicon #omron #reliance #telemecanique #machinery #technology #tech #robotics #electric #electronics https://t.co/eKVZlUCOu2"
357,2020-04-07,"RT @mediadarbarnews: Indian Billionaires wealth hit by Market Crash due to Coronavirus, Mukesh Ambani is 2nd in the list.
#MukeshAmbani #co…"
358,2020-04-07,#Reliance on hold for one hour. What’s going on?
359,2020-04-07,Reliance - 1272 by 22 Apr - #RELIANCE chart https://t.co/VYEbG44HmR
360,2020-04-07,#Reliance - Breakout trade.... https://t.co/b7BGypOVpe
361,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
362,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
363,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
364,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
365,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
366,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
367,2020-04-07,RT @Tax_Rodo: #Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100…
368,2020-04-07,"#Reliance is all set to take its music streaming service JioSaavn public &amp; company has invested $10 Mn. JioSaavn has over 100 Mn monthly active users. 

#business #startup #startupindia #india #TechnologyNews #ROC #fintech #NewsPicks #NEWS #Facts #UPDATE #branding #public #music https://t.co/Jpzy3uHz6A"
369,2020-04-07,"Indian share market data on 07th April 2020 https://t.co/XEeqa90hDQ via @YouTube
#nse #sbin #reliance #sharemarket #nsetrade #finance #money #idea #icicibank #bajajfin #jindalsteel"
370,2020-04-07,"⭐️MARKET UPDATE VIDEO for 8th APRIL 2020

🦋VIDEO LINK: https://t.co/7vHaFmI2Lp

-----

#BANKNIFTY #AXISBANK #YESBANK #SBIN #HDFC #HDFCBANK #RELIANCE #TITAN #ITC #ONGC"
371,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
372,2020-04-07,"SHRIKANTCHOUHAN recommendation for BUY #RELIANCE on 20200403 at 1125 met, Latest 1211.00. Day Hi-Lo(1214.00 - 1100.00), Analyst accuracy perc./no. of recos (31.75/63)"
373,2020-04-07,"We are here for you. Did you know we have a tech tip page? Check it out and find articles on general repairs and even #OEM specific topics. https://t.co/ag3xJkDb37 
.
.
.
#reliance #enginekits #tractor #combines #hd #hdmachines #heavyduty #techtips #tractortips https://t.co/IEKQszjcVS"
374,2020-04-07,"Intraday Trading Profit -7991Intrady trading strategy explained https://t.co/YrWrsE8wUH via @YouTube

#nifty,#intraday,#investment,#Stocks,#crash,#stockmarket,#doublebottom,#technicalanalysis #stockholm #stocks #stockings #stockmarket #trading #investing #reliance"
375,2020-04-07,"#reliance
Reliance smart is not cooperating during lockdown ,asking for cash on delivery and minimum order Rs. 1000.
Shame shame shame"
376,2020-04-07,"RT @rachitpjain: #Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
377,2020-04-07,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
378,2020-04-07,"RT @trailingtrades: #RELIANCE INDUSTRIES

STOCK COULD TOUCH 1330-1440 IN THE SHORT TERM IF SUSTAIN ABOVE 1000-1030 LEVELS

#nifty50 #NIFTYF…"
379,2020-04-07,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
380,2020-04-07,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
381,2020-04-07,"RT @trailingtrades: #RELIANCE INDUSTRIES

STOCK COULD TOUCH 1330-1440 IN THE SHORT TERM IF SUSTAIN ABOVE 1000-1030 LEVELS

#nifty50 #NIFTYF…"
382,2020-04-07,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
383,2020-04-07,"Indian Billionaires wealth hit by Market Crash due to Coronavirus, Mukesh Ambani is 2nd in the list.
#MukeshAmbani #coronavirus #BILLIONAIRE #economy #Reliance #KOTAKBANK  
https://t.co/HtHBSP9DUx"
384,2020-04-07,"RT @rachitpjain: #Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
385,2020-04-07,"RT @trailingtrades: #RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYF…"
386,2020-04-07,"RT @trailingtrades: #RELIANCE INDUSTRIES

STOCK COULD TOUCH 1330-1440 IN THE SHORT TERM IF SUSTAIN ABOVE 1000-1030 LEVELS

#nifty50 #NIFTYF…"
387,2020-04-07,"RT @rachitpjain: #Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
388,2020-04-07,"RT @rachitpjain: #Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
389,2020-04-07,"#Reliance
#TCS
#HUL
#HDFCBANK
#Infosys
#ITC
#KOTAKBANK 

Sharing few observation.... https://t.co/3mq9XIeEOX"
390,2020-04-07,#RELIANCE trading strategy - detailed #TA https://t.co/4n6L4Wr6dO
391,2020-04-07,"#RELIANCE INDUSTRIES

STOCK COULD TOUCH 1330-1440 IN THE SHORT TERM IF SUSTAIN ABOVE 1000-1030 LEVELS

#nifty50 #NIFTYFUTURE #investing #Investment #trading https://t.co/CqQyL3O3i2"
392,2020-04-07,"#RECOMMENDATION UPDATE

#RELIANCE INDUSTRIES

TODAY CLOSED AROUND 1200

RECOMMENDED AROUND 900 LEVELS

#nifty50 #NIFTYFUTURE #investing #Investment #trading"
393,2020-04-07,#Reliance will infuse Rs 500cr in edte ch co Embibe to double down on the education technology venture it had acquired for Rs 100 crore in April 2018. So this is jus going to virtual class room this year ? #corona
394,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
395,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
396,2020-04-07,"RT @wextcommunity: Reliance is now ready to take its music streaming product JioSaavn to the public markets. 

For more latest &amp; informativ…"
397,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
398,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
399,2020-04-07,"Reliance is now ready to take its music streaming product JioSaavn to the public markets. 

For more latest &amp; informative updates,Go to https://t.co/1TeVcW1hH9 &amp; Subscribe for Notification.

#Startup #StartupIndia #Reliance #JioSaavn #FundsAlert #WEXT #Community https://t.co/rkeM01XCX4"
400,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
401,2020-04-07,#Reliance. moved up as expected. came up near major resistance level https://t.co/lBeHGLG2dm
402,2020-04-07,"RT @themukulagrawal: #Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontra…"
403,2020-04-07,but has been lying to you to make it seem so? #LettingGo of your ball &amp; chain is necessary &amp; a MUST at this time. Whether it be #friendship #business #romance #spiritualmisguidance #addiction #badhabits #debt #selfdoubt #reliance Cont.⬇️
404,2020-04-07,"#Nifty
 Gainers and losers of the day
:
#sensex #intraday #mukulagrawal #agrawalcorporate #stockmarket #priceactiontrading #intradaytrader #trader #investment #priceactionstrategy #banknifty #indusindbank #axisbank #drreddy #hul #reliance #inox #bandhanbank #chalet #lemontree🍋 https://t.co/zbDLNCiuWq"
405,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
406,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
407,2020-04-07,RELIANCE - GO SHORT FOR A TREMENDIOUS RR - #RELIANCE chart https://t.co/yOmlqp0gRm
408,2020-04-07,"#RELIANCE 1200++ 1214 HIGH

TOLD IT IN SIMPLE WORDS..ONLY TECHNICALS

#TECHNICALANALYSIS #STOCKS #STOCKMARKETS #NIFTY https://t.co/boLSUXh2wu"
409,2020-04-07,if #reliance  hits 1268 tom then will exit 25%..  if 1308 comes then another 25%... cmp 1206.. what a move today! https://t.co/VMAdrHzP7O
410,2020-04-07,"RT @BrainandMoney: #REDALERT
BIG BIG NEGATIVE NEWS.....................................................................In next 72 hrs
#Bloo…"
411,2020-04-07,"Seems like someone consuming all the sell of #reliance at #1200 and not letting it to go below it. #Nifty #reliance ,#nifty50 https://t.co/ieyo8JhQyG"
412,2020-04-07,#hydroxychloriquine is New Oil 🤣😂👌🏻🤔 #darpokmodi #Reliance #Trump #Covid_19 #ReliefPackage #usaCoronavirus #lockdown #QuarantineLife #usathreatindia
413,2020-04-07,"BEST RED HOT SELL is #HUL #Future.........................now selling fresh at 2254
With X stop selling 10 lac......................will sell more tomorrow too !!

#RELIANCE :Now Shorting fresh at 1210 with two stop will sell 10 lac !!

Will see price on Thur/Monday"
414,2020-04-07,"@mehulvpatel77 #Reliance 1,125 level break and now stock 12% up in market https://t.co/fwd8oDaiyB"
415,2020-04-07,"RT @BrainandMoney: #REDALERT
BIG BIG NEGATIVE NEWS.....................................................................In next 72 hrs
#Bloo…"
416,2020-04-07,"JioFi kindly don't block AWS web console IP, most of the people wrking from home use JioFi and AWS is one main service that developers use.  Looks like lot of IP address are blocked by JioFi. Kindly oblige atleast during this lock down period.#jiofiber #jio #jiophone #reliance"
417,2020-04-07,"RT @KailashGupta06: #reliance - what a ride 
movement as expected https://t.co/5jvBvev0av"
418,2020-04-07,#RELIANCE - may give more uptrend Buy @1209 with sl 1235 tgt 1283/1300 @rohanshah619 @BissaGauravB @bluechips4u https://t.co/mYExRWVqj9
419,2020-04-07,"5.#HCLTECH FO (#loss Rs.26600/lot)
6.#RELIANCE FO #Positional (loss Rs.24000/lot)
7.#NIFTY (#Profit Rs.16500/2lot)
8.#NIFTY  Positional (loss Rs.34500/2lot)
9.#BANKNIFTY (loss Rs.9800/2lot)"
420,2020-04-07,"#RELIANCE #LARGECAP #NIFTYSTOCK

Within one day 1208 (our 1240) maximum #PriceAction done"
421,2020-04-07,"#REDALERT
BIG BIG NEGATIVE NEWS.....................................................................In next 72 hrs
#Bloodbath of life on card

We are selling slowly both #NIFTYFUTURE #BANKNIFTY #RELIANCE #HUL #MARUTI #FMCG stocks !!!U need lion heart and strategy !!!!"
422,2020-04-07,"Which Stocks did you Trade Today ?

#ProfitMachine #MostActive #Stocks #MoneyControl #Reliance #HDFCBank #BajajFinanace #HUL #ICICI #Bank #RBI #MarketwithPM #MarketUpdatewithPM #NSEIndia #BSE #Nifty #Sensex"
423,2020-04-07,"What is cmp #reliance  ?.
Baby go you draw lines. Do blah...blah....over #coronavirus 😘 https://t.co/L4RXyzqqyY"
424,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
425,2020-04-07,#reliance Guess wont have to wait for long https://t.co/63PBjubKdS
426,2020-04-07,"RT @BrainandMoney: #RELIANCE at 1202

On 23rd March #Future was at 871
In 10 sessions up by 38% ..............................WHAT FUCKING…"
427,2020-04-07,"#RELIANCE at 1202

On 23rd March #Future was at 871
In 10 sessions up by 38% ..............................WHAT FUCKING U TALKING about #21daysLockdown  ???"
428,2020-04-07,RT @BrainandMoney: Above 1256 what happened to #Reliance ?🚀🚀🚀🚀🚀🚀 https://t.co/ZURVjdjQrv
429,2020-04-07,Above 1256 what happened to #Reliance ?🚀🚀🚀🚀🚀🚀 https://t.co/ZURVjdjQrv
430,2020-04-07,#reliance near major resistance @ 1188 https://t.co/zU9YyAXTi0
431,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
432,2020-04-07,#Reliance good move overall... https://t.co/h4QlImdw7F https://t.co/n3VdisqhFh
433,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
434,2020-04-07,"Telco's at UC.
#BhartiA #RELIANCE ."
435,2020-04-07,what a day #banknifty #nifty #hul #nestle #reliance #sunpharma #icicibank #jspl and many #fno stocks gained 8-20% enjoy the short covering.
436,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
437,2020-04-07,"RT @siddharth_2410: LONG: RELIANCE (TRADE SETUP)

Idea shared last night (BEFORE): 
https://t.co/3yhSGKQ95J

Booked with all TARGETS achiev…"
438,2020-04-07,RT @Mysuru_Infra: #HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale…
439,2020-04-07,"#HOPCOMS must scale up their business quotient. They must model their business on lines of #Reliance #fresh with upscale veg outlets &amp; Circulate Money locally.

When state govt brands like Nandini, KSDL, KSIC and KSRTC brand can take private headon. Why not HOPCOMS? 
@mani1972ias"
440,2020-04-07,"Booked Profit on full Positional Trade of #RELIANCE 

Keep an 👀 https://t.co/zaK08IbKWP"
441,2020-04-07,"#Reliance at an important resistance level of 1180, closing above this will take it eventually to 1280 levels and if any bearish signal here will lead to 1100,1030 levels, will update if I take any trade. CMP-1180
#Trading #Nifty https://t.co/Vunm1psQ0A"
442,2020-04-07,"#Reliance upper Circuit10% 
2 target achieve 1188 
Hold for 3 target 
#Reliance #trader #nifty https://t.co/Kqii1hiQjQ"
443,2020-04-07,"#reliance - what a ride 
movement as expected https://t.co/5jvBvev0av"
444,2020-04-07,"#Reliance  1175
#HDFCLIFE 476

Book Both !"
445,2020-04-07,"RT @BrainandMoney: #RELIANCE
#SPOT
We see 1191-----------------------------1230+ soon very soon

From #21daysLockdown ................Marke…"
446,2020-04-07,"#Reliance now trading 1177 yes, a huge volume giant of #BSE and #NSE any rally will face hurdle around 1194—-1204 levels. Rally looks manipulative #nifty50"
447,2020-04-07,"#RELIANCE
#SPOT
We see 1191-----------------------------1230+ soon very soon

From #21daysLockdown ................Market cap is up Rs 2 lakh crore........what fucking #Coronavirus u are talking and crying ???

Think it over !!!! https://t.co/uuyICP2fGp"
448,2020-04-07,"#RELIANCE WILL FACE SMALL HURDLES AT 1180

SURPASSING THAT THEN CAN HEAD TOWARDS 1200+

PERSONAL VIEW

#TECHNICALANALYSIS #STOCKS #STOCKMARKETS #NIFTY"
449,2020-04-07,"There was a section of 'Special Coverage' in the latest #Newsletter The stock analyzed was #Reliance What a move it has given, just the way we anticipated and shared.
Decoding the stuff with clarity and simplicty in analysis. https://t.co/D0nEUE0gVK"
450,2020-04-07,#Reliance range resolved... https://t.co/QkGXIol5qg https://t.co/7tuwtE65Ky
451,2020-04-07,#Reliance broke  box. moved up. how will it perform in the resistance zone needs to be seen. https://t.co/XTPx0H1JHj
452,2020-04-07,"Buy Reliance APR 1400 CE
Buy at: 8
Lot size: 500
Target: 12/15/20
Stop Loss: 5

#StockMarket #stockadvice #nifty50 #sensex #workingfromhome #StayHomeIndia #StaySafe #earnmoney #Covid_19 #Reliance"
453,2020-04-07,"#RELIANCE 🔥🔥🔥

ACCUMULATION IS THE KEY. MAAL LAO

#TECHNICALANALYSIS #STOCKS #STOCKMARKETS #NIFTY https://t.co/kJDXSgHp1R"
454,2020-04-07,#reliance if goes above 1179 then may move towards filling gap down of 1268... gap up of 1089 can wait..
455,2020-04-07,"RT @siddharth_2410: LONG: RELIANCE (TRADE SETUP)

Idea shared last night (BEFORE): 
https://t.co/3yhSGKQ95J

Booked with all TARGETS achiev…"
456,2020-04-07,"@gvkreddi #hul was Market leader in 1997. #reliance was number 3. 

After full circle, I guess that ""defensive sector"" FMCG will rise to number 1 ?"
457,2020-04-07,"#Hindustanunilever was the highest market cap company in India, 1997

#reliance was 3rd largest company in 1997. 

Today #reliance is the number 1. However, #hul at all time high now, is so close to beating #relianceindustrieslimited  !"
458,2020-04-07,"#reliance #nifty Swing setup 
Possible buy at 1158
SL 1040
Target 1240 https://t.co/G2xpj9EbtP"
459,2020-04-07,"LONG: RELIANCE (TRADE SETUP)

Idea shared last night (BEFORE): 
https://t.co/3yhSGKQ95J

Booked with all TARGETS achieved(AFTER): https://t.co/bNgE1bnAV6

#reliance"
460,2020-04-07,#India Stocks #भारतीयशेयर्स: Retail #VMart +5.2%. Realty #DLF +4.3%.Energy #Reliance +7.4%.Bank #Indusind +14.5% #HDFC +5.7%.  Financial svc #MuthootFin +9.3%. Chemical #GujAlkali +19.9%.Hotel #Chalet -5.1%. Pharma #Alembic +12.9% #DrReddy +10.8%. Media #TVToday +8.7%. #MRF +4.4% https://t.co/Jre0wM0RsC
461,2020-04-07,possible sell on #Reliance at 1153 with stop above 1180.
462,2020-04-07,#Reliance exit your longs now.
463,2020-04-07,"RT @BrainandMoney: #RELIANCE
#Future
Above 1156----------------------------------if closes Today .Tomorrow and Thursday
GATES for 1235---13…"
464,2020-04-07,#RELIANCE - [Intraday] Reliance Short Idea - TradingView - https://t.co/w6xksnP4ou
465,2020-04-07,"Reliance Actuator Head offers a compact design and allows fast and easy installation.
🔹230V
🔹Good visibility if open or closed
🔹Normally Closed „NC“
🔹Overall width 39 mm
🔹M30x1,5

https://t.co/qs1cuPJRGM

#underfloorheating #ufh #actuator #Reliance https://t.co/sjgBEnVky3"
466,2020-04-07,"#RELIANCE
#Future
Above 1156----------------------------------if closes Today .Tomorrow and Thursday
GATES for 1235---1365++ will get open !!!

#Fuck #Lockdown !!!"
467,2020-04-07,"RT @Oneindia: #CoronaEffect: Mukesh Ambani is the second biggest wealth loser globally, after French fashion giant LVMH's chief executive B…"
468,2020-04-07,"One thing i have noticed that market shot up suddenly by 40 poimts to 8490
But puts didn't loose their premium. 
Keep. Stoploss of 8555
..and go short 

#nifty50
#NiftyBank #nifty #banknifty #reliance #tcs"
469,2020-04-07,"#StayInStaySafe. This #WorldHealthDay, that's the best thing you can do for yourself and the brave medical personnel on the front lines.
.
.
.
#Reliance #RelianceDigital #Tech #Technology #TechProducts #Appliances #Gadgets  #BraveDoctors #StayHome #StayH… https://t.co/JSHdh9vqyU https://t.co/bBStHejn77"
470,2020-04-07,#Reliance : Hourly chart https://t.co/JES0csLIlf
471,2020-04-07,#Reliance at day's high. can book gains here or trail to cost.
472,2020-04-07,View on #reliance https://t.co/AbKXyVYAEg
473,2020-04-07,#Reliance modify your stops to 1121
474,2020-04-07,"Reliance Inds(NSE Cash): Approaching Explosive Zone.

Will it cross &amp; Hold at above 1134?..

If does crosses &amp; Holds at above 1134..Up Tgt: 1235.

If not crossing, then Down Tgt: 1077, 1056 &amp; 956.

https://t.co/w3zf2mjbsU

#BSE #nse #sensex #nifty #banknifty #nifty50 #reliance https://t.co/woztyjLGtV"
475,2020-04-07,"#Reliance
 
Up 5%

Was showing strength even when Nifty was cracking big time last week
😊 https://t.co/SnUjnQi1ki"
476,2020-04-07,"#RELIANCE | SECTOR: #Refineries 
CMP (#BSEIndia): 1133.70 | 52 Week (H/L): 875.70 / 1617.80 |

#StockinNews #MarketPoll #Stocks #BSEIndia #India #MoneyControl #StockValuation #ProfitMachine #Indianstockmarket #ProfitMachineStockPoll #Gold #Trade #Commodities #UpperCircut"
477,2020-04-07,"#PMCARES Fund for #COVID19 raises Rs 6,500cr in a week
#TSeries 11 cr
#AkshayKumar 25 cr
#KotakMahindraBank 25 cr
#BCCI 51cr
#JSW 100 cr
#AdaniFoundation 100 cr
#DMart 100 cr
#AdityaBirlaGroup 400 cr
#Tata 1500 cr 
#Reliance 500 cr"
478,2020-04-07,"With X stop..............selling #RELIANCE
With X Stop ..................selling #HUL
With X Stop selling...............#MARUTI #MNM #ESCORTS #EICHER #PVR ...........!!!"
479,2020-04-07,"Adding #RELIANCE for Long Term since 17th March
&amp;
Bought as Positional Trade on 1st April.

Holding both Positions.

Keep an 👀 https://t.co/KjBwqf0Bou"
480,2020-04-07,"#Futuretrader 
#BUY #Reliance 
1130 above 
Target 1165/1188/1205
Sl 1100 delow 
#investors #trader #nifty #Investment"
481,2020-04-07,#Reliance major resistance near 1145-1170 zone....
482,2020-04-07,possible buy on #Reliance around 1120-25 with stop below 1100
483,2020-04-07,#Reliance intraday trade  bullish chart cmp 1117 #RELIANCE #FrontPage https://t.co/A6xOKmmKB8
484,2020-04-07,#Reliance above 1100 after a strong gap.. Will watch how it close today. https://t.co/0omery0Kdd
485,2020-04-07,#sensex in a very good mood today my #Irctc stock doing amazing along with #reliance
486,2020-04-07,"Again shorted #RELIANCE stop of 1140-----------------1155
Fastest Money fast !!"
487,2020-04-07,"#RELIANCE Hourly

Hit 1129.10 in early trade.

Keep an 👀 https://t.co/ByVVKUb2Qi"
488,2020-04-07,"#Nifty #StockMarket #nifty50 #NIFTYFUTURE #stock2020 #cipla #relianceindustrieslimited #reliance 

Succesaful Bullish View in the most furious bear market.... Follow us on Telegram for more such quick view.

Follow Stock Market Business on Telegram: https://t.co/0489GgwHvU https://t.co/lvSMOFCwqK"
489,2020-04-07,#short #sell #Reliance now! 3-4% gain is enough in one day! Close all long positions and exit. Add shorts on rise
490,2020-04-07,Mukesh #Ambani (Reliance Industries) has put an additional 500 crore in #Bengaluru based #edtech startup. RIL acquired Embibe back in april 2018. #Reliance Industries acquired a 73% stake in Embibe. @embibeTech
491,2020-04-07,#RELIANCE FUTURE BUY ABOVE @1101 for Target - 1125/1150/1175 with STOP LOSS - 1087.
492,2020-04-07,"RT @Oneindia: #CoronaEffect: Mukesh Ambani is the second biggest wealth loser globally, after French fashion giant LVMH's chief executive B…"
493,2020-04-07,"#CoronaEffect: Mukesh Ambani is the second biggest wealth loser globally, after French fashion giant LVMH's chief executive Bernard Arnault, whose wealth dropped by 28% or USD 30 billion to USD 77 billion.

#MukeshAmbani #reliance #Billionaires #COVID19 
https://t.co/06RenI68hr"
494,2020-04-07,#RELIANCE - Reliance good to accumulate  - TradingView - https://t.co/SRePP94EGL
495,2020-04-07,#RELIANCE - Rendline : Outperforming stock #03: Reliance 1077.45 - TradingView - https://t.co/qqwsWl9lNZ
496,2020-04-06,"#SUPERB #JACKPOT #PROFIT 
PRE PLAN #GAME #SUPER_POWER 
6284263756 9872412530
#Nifty #sbin #RelianceIndustriesLimited #reliance #HDFC #hdfcbank #ICICIBank #AxisBank #yesbank #ibulhsgfin #Infosys #cipla #Tatamotors #invest #bajajfinserv #rupee #gold #stockstowatch #stockmarket #NSE https://t.co/RferuelmvL"
497,2020-04-06,"Reliance Life Sciences to roll out confirmatory tests for Covid-19: Mukesh Ambani - Window To News https://t.co/rFHuKLBEVi

#RIL,#Reliance,#confirmatory"
